day,cycle,name,status,risk
16,67,Individual4290,L,0.8646647167633873
16,67,Individual2482,L,0.9975212478233336
16,67,Individual5213,S,0.950212931632136
16,67,Individual1364,L,0.8646647167633873
16,67,Individual474,L,0.9975212478233336
16,67,Individual8094,L,0.9975212478233336
16,67,Individual6832,L,0.950212931632136
16,67,Individual9146,L,0.8646647167633873
16,67,Individual6859,L,0.8646647167633873
16,67,Individual4780,S,0.6321205588285577
16,67,Individual1302,L,0.8646647167633873
16,67,Individual5993,L,0.950212931632136
16,67,Individual2515,L,0.8646647167633873
16,67,Individual758,L,0.950212931632136
16,67,Individual2385,L,0.8646647167633873
16,67,Individual4256,L,0.950212931632136
16,67,Individual8118,S,0.6321205588285577
16,67,Individual8169,L,0.9975212478233336
16,67,Individual3600,L,0.9975212478233336
16,67,Individual1446,L,0.8646647167633873
16,67,Individual2225,S,0.6321205588285577
16,67,Individual3473,L,0.9975212478233336
16,67,Individual4373,L,0.950212931632136
16,67,Individual7387,L,0.8646647167633873
16,67,Individual554,S,0.6321205588285577
16,67,Individual5052,L,0.9975212478233336
16,67,Individual7809,L,0.6321205588285577
16,67,Individual8061,L,0.8646647167633873
16,67,Individual5411,L,0.8646647167633873
16,67,Individual698,L,0.8646647167633873
16,67,Individual3939,L,0.9975212478233336
16,67,Individual7330,L,0.8646647167633873
16,67,Individual4301,L,0.8646647167633873
16,67,Individual9200,L,0.8646647167633873
16,67,Individual8013,L,0.6321205588285577
16,67,Individual3305,L,0.9975212478233336
16,67,Individual2291,L,0.950212931632136
16,67,Individual5464,L,0.9975212478233336
16,67,Individual5014,L,0.6321205588285577
16,67,Individual3378,L,0.6321205588285577
16,67,Individual5838,S,0.6321205588285577
16,67,Individual5841,S,0.6321205588285577
16,67,Individual6324,L,0.8646647167633873
16,67,Individual1420,L,0.9975212478233336
16,67,Individual715,L,0.950212931632136
16,67,Individual8179,L,0.8646647167633873
16,67,Individual6887,L,0.950212931632136
16,67,Individual6677,L,0.8646647167633873
16,67,Individual4276,L,0.9975212478233336
16,67,Individual4940,L,0.950212931632136
16,67,Individual8109,L,0.8646647167633873
16,67,Individual3244,L,0.9975212478233336
16,67,Individual8375,L,0.23254415793482963
16,67,Individual6101,L,0.8646647167633873
16,67,Individual3260,L,0.8646647167633873
16,67,Individual370,L,0.8646647167633873
16,67,Individual8007,L,0.9975212478233336
16,67,Individual6733,L,0.9975212478233336
16,67,Individual8800,L,0.8646647167633873
16,67,Individual130,L,0.950212931632136
16,67,Individual8067,L,0.6321205588285577
16,67,Individual6757,L,0.950212931632136
16,67,Individual7334,L,0.9975212478233336
16,67,Individual7645,L,0.6321205588285577
16,67,Individual4435,L,0.9975212478233336
16,67,Individual6487,L,0.9975212478233336
16,67,Individual449,L,0.9975212478233336
16,67,Individual4180,L,0.9975212478233336
16,67,Individual5947,L,0.9975212478233336
16,67,Individual6754,L,0.8646647167633873
16,67,Individual7196,L,0.950212931632136
16,67,Individual2558,S,0.8646647167633873
16,67,Individual2311,L,0.9975212478233336
16,67,Individual6188,L,0.9975212478233336
16,67,Individual2808,L,0.8646647167633873
16,67,Individual5251,L,0.6321205588285577
16,67,Individual7051,L,0.8646647167633873
16,67,Individual5778,L,0.8646647167633873
17,68,Individual6934,L,0.950212931632136
17,68,Individual3782,L,0.9975212478233336
17,68,Individual7502,L,0.8646647167633873
17,68,Individual4549,L,0.6321205588285577
17,68,Individual4366,L,0.6321205588285577
17,68,Individual1680,L,0.9975212478233336
17,68,Individual963,L,0.8646647167633873
17,68,Individual6922,L,0.9975212478233336
17,68,Individual4756,L,0.9975212478233336
17,68,Individual3103,L,0.6321205588285577
17,68,Individual2307,L,0.9975212478233336
17,68,Individual2689,L,0.9975212478233336
17,68,Individual3785,L,0.950212931632136
17,68,Individual3535,L,0.950212931632136
17,68,Individual2594,S,0.8646647167633873
17,68,Individual7388,L,0.8646647167633873
17,68,Individual4738,S,0.6321205588285577
17,68,Individual281,L,0.9975212478233336
17,68,Individual254,L,0.8646647167633873
17,68,Individual734,L,0.6321205588285577
17,68,Individual1994,L,0.8646647167633873
17,68,Individual8549,L,0.9975212478233336
17,68,Individual4045,L,0.8646647167633873
17,68,Individual1339,L,0.8646647167633873
17,68,Individual6846,L,0.3180923728035784
17,68,Individual1130,L,0.9975212478233336
17,68,Individual4587,L,0.9975212478233336
17,68,Individual4705,S,0.8646647167633873
17,68,Individual5871,L,0.9975212478233336
17,68,Individual6234,L,0.8646647167633873
17,68,Individual2786,L,0.9975212478233336
17,68,Individual3182,L,0.950212931632136
17,68,Individual5,L,0.9975212478233336
17,68,Individual1535,L,0.8646647167633873
17,68,Individual2483,L,0.8646647167633873
17,68,Individual3094,L,0.9975212478233336
17,68,Individual8625,L,0.8646647167633873
17,68,Individual3503,L,0.8646647167633873
17,68,Individual3318,L,0.9975212478233336
17,68,Individual3645,L,0.3180923728035784
17,68,Individual7180,L,0.8646647167633873
17,68,Individual9082,L,0.950212931632136
17,68,Individual3227,L,0.8646647167633873
17,68,Individual4863,L,0.8646647167633873
17,68,Individual3674,L,0.9975212478233336
17,68,Individual4509,L,0.9975212478233336
17,68,Individual7492,L,0.9975212478233336
17,68,Individual5011,L,0.8646647167633873
17,68,Individual2821,L,0.9975212478233336
17,68,Individual4864,L,0.9975212478233336
17,68,Individual5784,L,0.8646647167633873
17,68,Individual8527,L,0.9975212478233336
17,68,Individual2039,L,0.9975212478233336
17,68,Individual3363,L,0.9975212478233336
17,68,Individual7410,L,0.950212931632136
17,68,Individual366,L,0.8646647167633873
17,68,Individual7368,L,0.8646647167633873
17,68,Individual6491,L,0.8646647167633873
17,68,Individual8210,L,0.950212931632136
17,68,Individual2272,L,0.9975212478233336
17,68,Individual3891,L,0.8646647167633873
17,68,Individual1510,L,0.6321205588285577
17,68,Individual1659,L,0.9975212478233336
17,68,Individual4614,L,0.6321205588285577
17,68,Individual6315,L,0.8646647167633873
17,68,Individual3086,L,0.8646647167633873
17,68,Individual6769,S,0.6321205588285577
17,68,Individual7149,L,0.8646647167633873
17,68,Individual8073,L,0.9975212478233336
17,68,Individual4140,S,0.6321205588285577
17,68,Individual1969,L,0.8646647167633873
17,68,Individual7552,S,0.950212931632136
17,68,Individual8845,L,0.8646647167633873
17,68,Individual2406,L,0.6321205588285577
17,68,Individual4245,L,0.6321205588285577
17,68,Individual3056,L,0.8646647167633873
17,68,Individual27,L,0.8646647167633873
17,68,Individual5825,L,0.8646647167633873
17,68,Individual2720,L,0.9975212478233336
17,68,Individual2903,L,0.8646647167633873
17,68,Individual8796,L,0.950212931632136
17,68,Individual1263,L,0.9975212478233336
17,68,Individual9068,L,0.8646647167633873
17,69,Individual2504,L,0.950212931632136
17,69,Individual514,L,0.8646647167633873
17,69,Individual7187,L,0.8646647167633873
17,69,Individual2466,L,0.8646647167633873
17,69,Individual6912,L,0.9975212478233336
17,69,Individual3048,L,0.8646647167633873
17,69,Individual5303,L,0.9975212478233336
17,69,Individual5903,L,0.3180923728035784
17,69,Individual7778,L,0.9975212478233336
17,69,Individual146,L,0.9975212478233336
17,69,Individual699,L,0.8646647167633873
17,69,Individual8043,L,0.6321205588285577
17,69,Individual9003,L,0.9975212478233336
17,69,Individual6886,L,0.8646647167633873
17,69,Individual4795,L,0.8646647167633873
17,69,Individual1442,L,0.9975212478233336
17,69,Individual8783,L,0.9975212478233336
17,69,Individual8168,L,0.9975212478233336
17,69,Individual8500,L,0.9975212478233336
17,69,Individual5642,L,0.8646647167633873
17,69,Individual2754,L,0.9975212478233336
17,69,Individual5509,Ia,0.6321205588285577
17,69,Individual5104,L,0.9975212478233336
17,69,Individual2563,L,0.9975212478233336
17,69,Individual358,L,0.9975212478233336
17,69,Individual2602,L,0.8646647167633873
17,69,Individual3230,S,0.6321205588285577
17,69,Individual4317,S,0.8646647167633873
17,69,Individual8138,L,0.9975212478233336
17,69,Individual8899,L,0.8646647167633873
17,69,Individual1899,L,0.9975212478233336
17,69,Individual7112,L,0.8646647167633873
17,69,Individual2801,L,0.950212931632136
17,69,Individual4426,L,0.8646647167633873
17,69,Individual2271,L,0.8646647167633873
17,69,Individual4931,L,0.11701964434787852
17,69,Individual2680,L,0.8646647167633873
17,69,Individual5668,L,0.8646647167633873
17,69,Individual5188,L,0.8646647167633873
17,69,Individual911,L,0.950212931632136
17,69,Individual1403,L,0.8646647167633873
17,69,Individual3073,L,0.6321205588285577
17,69,Individual2262,L,0.950212931632136
17,69,Individual7484,L,0.9975212478233336
17,69,Individual6052,L,0.8646647167633873
17,69,Individual4165,S,0.8646647167633873
17,69,Individual5568,L,0.9975212478233336
17,69,Individual8161,L,0.950212931632136
17,69,Individual7794,L,0.8646647167633873
17,69,Individual6807,L,0.8646647167633873
17,69,Individual4007,L,0.9975212478233336
17,69,Individual6336,L,0.8646647167633873
17,69,Individual6583,L,0.9975212478233336
17,69,Individual5049,L,0.9975212478233336
17,69,Individual6382,L,0.6321205588285577
17,69,Individual2131,L,0.9975212478233336
17,69,Individual1847,L,0.9975212478233336
17,69,Individual4191,S,0.8646647167633873
17,69,Individual750,S,0.8646647167633873
17,69,Individual3996,L,0.8646647167633873
17,69,Individual7570,L,0.8646647167633873
17,69,Individual6060,L,0.9975212478233336
17,69,Individual1710,S,0.8646647167633873
17,69,Individual1319,L,0.9975212478233336
17,69,Individual2094,L,0.8646647167633873
17,69,Individual5064,L,0.9975212478233336
17,69,Individual6755,L,0.8646647167633873
17,69,Individual3903,L,0.8646647167633873
17,69,Individual4022,L,0.950212931632136
17,69,Individual2341,L,0.8646647167633873
17,69,Individual415,S,0.8646647167633873
17,69,Individual4338,L,0.8646647167633873
17,69,Individual894,L,0.9975212478233336
17,69,Individual8104,L,0.8646647167633873
17,69,Individual6923,L,0.8646647167633873
17,69,Individual4938,L,0.8646647167633873
17,70,Individual8975,S,0.8646647167633873
17,70,Individual1479,S,0.6321205588285577
17,70,Individual923,S,0.9975212478233336
17,70,Individual1931,L,0.9975212478233336
17,70,Individual7739,L,0.6321205588285577
17,70,Individual7909,L,0.9975212478233336
17,70,Individual6517,L,0.6321205588285577
17,70,Individual7525,L,0.9975212478233336
17,70,Individual473,L,0.8646647167633873
17,70,Individual1449,L,0.6321205588285577
17,70,Individual8319,L,0.950212931632136
17,70,Individual6496,L,0.9975212478233336
17,70,Individual7871,L,0.3180923728035784
17,70,Individual8702,L,0.8646647167633873
17,70,Individual4115,L,0.9975212478233336
17,70,Individual4830,L,0.9975212478233336
17,70,Individual6409,L,0.8646647167633873
17,70,Individual7588,S,0.6321205588285577
17,70,Individual2122,L,0.8646647167633873
17,70,Individual5828,L,0.8646647167633873
17,70,Individual613,L,0.8646647167633873
17,70,Individual5414,L,0.9975212478233336
17,70,Individual575,L,0.6321205588285577
17,70,Individual3355,L,0.3180923728035784
17,70,Individual8882,L,0.6321205588285577
17,70,Individual233,L,0.9975212478233336
17,70,Individual5759,S,0.8646647167633873
17,70,Individual5331,L,0.8646647167633873
17,70,Individual6898,L,0.11701964434787852
17,70,Individual8993,L,0.9975212478233336
17,70,Individual5209,L,0.8646647167633873
17,70,Individual3764,S,0.950212931632136
17,70,Individual3893,L,0.9975212478233336
17,70,Individual5172,L,0.8646647167633873
17,70,Individual7233,L,0.9975212478233336
17,70,Individual3660,L,0.9975212478233336
17,70,Individual7409,L,0.6321205588285577
17,70,Individual2721,L,0.9975212478233336
17,70,Individual8875,L,0.950212931632136
17,70,Individual2693,L,0.9975212478233336
17,70,Individual5687,L,0.8646647167633873
17,70,Individual7745,L,0.8646647167633873
17,70,Individual7247,L,0.9975212478233336
17,70,Individual4854,S,0.950212931632136
17,70,Individual1488,L,0.9975212478233336
17,70,Individual1385,L,0.8646647167633873
17,70,Individual1840,S,0.6321205588285577
17,70,Individual2911,L,0.9975212478233336
17,70,Individual7000,L,0.8646647167633873
17,70,Individual3478,L,0.9975212478233336
17,70,Individual24,L,0.9975212478233336
17,70,Individual7932,L,0.9975212478233336
17,70,Individual3163,L,0.8646647167633873
17,70,Individual792,L,0.9975212478233336
17,70,Individual2301,S,0.6321205588285577
17,70,Individual4612,L,0.8646647167633873
17,70,Individual1747,L,0.950212931632136
17,70,Individual4793,L,0.8646647167633873
17,70,Individual2944,L,0.9975212478233336
17,70,Individual2742,L,0.950212931632136
17,70,Individual1462,L,0.9975212478233336
17,70,Individual5573,L,0.9975212478233336
17,70,Individual5561,S,0.8646647167633873
17,70,Individual8860,L,0.950212931632136
17,70,Individual4234,L,0.8646647167633873
17,70,Individual8014,L,0.8646647167633873
17,70,Individual6096,L,0.8646647167633873
17,70,Individual6162,L,0.3180923728035784
17,70,Individual4953,L,0.9975212478233336
17,70,Individual2388,L,0.8646647167633873
17,70,Individual805,L,0.9975212478233336
17,70,Individual6797,L,0.9975212478233336
17,70,Individual7381,Ip,0.950212931632136
17,70,Individual1213,L,0.9975212478233336
17,70,Individual8744,L,0.9975212478233336
17,70,Individual4215,L,0.9975212478233336
17,70,Individual1160,L,0.9975212478233336
17,70,Individual229,S,0.6321205588285577
17,70,Individual4534,S,0.8646647167633873
17,70,Individual4729,L,0.6321205588285577
17,70,Individual176,L,0.950212931632136
17,70,Individual8212,L,0.9975212478233336
17,70,Individual7882,L,0.6321205588285577
17,70,Individual2460,L,0.6321205588285577
17,70,Individual5469,L,0.950212931632136
17,70,Individual1023,L,0.6321205588285577
17,70,Individual3288,L,0.9975212478233336
17,70,Individual2848,L,0.8646647167633873
17,70,Individual1211,L,0.9975212478233336
17,70,Individual1623,L,0.8646647167633873
17,70,Individual6728,L,0.9975212478233336
17,70,Individual1589,S,0.6321205588285577
17,70,Individual6544,S,0.6321205588285577
17,70,Individual6978,L,0.6321205588285577
17,70,Individual235,Ip,0.8646647167633873
17,70,Individual5184,S,0.6321205588285577
17,70,Individual4718,L,0.8646647167633873
17,70,Individual2016,L,0.950212931632136
17,70,Individual8577,L,0.9975212478233336
17,70,Individual954,L,0.9975212478233336
17,70,Individual446,S,0.8646647167633873
17,70,Individual6077,L,0.9975212478233336
17,70,Individual939,L,0.8646647167633873
17,70,Individual4561,L,0.950212931632136
17,70,Individual1778,L,0.8646647167633873
17,70,Individual7255,L,0.950212931632136
17,70,Individual2250,L,0.8646647167633873
17,70,Individual6879,L,0.950212931632136
17,71,Individual4973,L,0.6321205588285577
17,71,Individual7955,L,0.3180923728035784
17,71,Individual6607,L,0.8646647167633873
17,71,Individual8992,L,0.9975212478233336
17,71,Individual2190,L,0.8646647167633873
17,71,Individual2758,L,0.3180923728035784
17,71,Individual6377,L,0.9975212478233336
17,71,Individual7037,L,0.9975212478233336
17,71,Individual3655,L,0.8646647167633873
17,71,Individual8330,S,0.8646647167633873
17,71,Individual427,L,0.950212931632136
17,71,Individual8787,L,0.8646647167633873
17,71,Individual7990,L,0.9975212478233336
17,71,Individual2268,L,0.9975212478233336
17,71,Individual8986,L,0.9975212478233336
17,71,Individual1759,S,0.8646647167633873
17,71,Individual4340,L,0.9975212478233336
17,71,Individual961,L,0.9975212478233336
17,71,Individual6180,S,0.8646647167633873
17,71,Individual5877,L,0.9975212478233336
17,71,Individual2726,L,0.950212931632136
17,71,Individual57,L,0.9975212478233336
17,71,Individual8321,L,0.9975212478233336
17,71,Individual4748,Ia,0.950212931632136
17,71,Individual8453,S,0.8646647167633873
17,71,Individual3721,L,0.950212931632136
17,71,Individual7093,S,0.6321205588285577
17,71,Individual1916,L,0.6321205588285577
17,71,Individual1409,L,0.8646647167633873
17,71,Individual5216,L,0.8646647167633873
17,71,Individual7094,L,0.8646647167633873
17,71,Individual2799,L,0.950212931632136
17,71,Individual3508,S,0.8646647167633873
17,71,Individual6230,L,0.9975212478233336
17,71,Individual635,L,0.8646647167633873
17,71,Individual5140,L,0.8646647167633873
17,71,Individual3843,L,0.8646647167633873
17,71,Individual1358,S,0.6321205588285577
17,71,Individual1095,L,0.9975212478233336
17,71,Individual5533,S,0.6321205588285577
17,71,Individual3367,L,0.9975212478233336
17,71,Individual1567,L,0.9975212478233336
17,71,Individual7634,L,0.9975212478233336
17,71,Individual1621,L,0.9975212478233336
17,71,Individual2461,L,0.8646647167633873
17,71,Individual8890,L,0.9975212478233336
17,71,Individual2626,L,0.950212931632136
17,71,Individual4337,L,0.9975212478233336
17,71,Individual4150,L,0.9975212478233336
17,71,Individual4856,L,0.9975212478233336
17,71,Individual7893,L,0.9975212478233336
17,71,Individual1046,S,0.6321205588285577
17,71,Individual7331,L,0.9975212478233336
17,71,Individual3965,S,0.8646647167633873
17,71,Individual2326,L,0.8646647167633873
17,71,Individual2270,S,0.6321205588285577
17,71,Individual2953,L,0.8646647167633873
17,71,Individual8194,L,0.8646647167633873
17,71,Individual6040,L,0.6321205588285577
17,71,Individual4886,L,0.8646647167633873
17,71,Individual1411,L,0.9975212478233336
